country,region,month,political_stability_index,gdp_growth_pct,inflation_rate,unemployment_rate,food_price_index,energy_dependency_pct,military_expenditure_pct_gdp,arms_imports_index,border_disputes_count,refugee_outflow_thousands,sanctions_active,media_freedom_score,protest_events_last_3m,cyber_attack_incidents,last_conflict_year,trade_dependency_rival_pct,foreign_troops_present,election_cycle,regime_type,social_media_sentiment,rolling_protest_avg_6m,instability_score,conflict_escalation_6m
Pakistan,South Asia,2022-12,1.156709853,3.628193494,2.721285226,6.692062251,151.4996309,67.03798876,4.081765599,27.79881498,5,48.24321091,0,50.99445537,2,13,2022,23.96196235,0,0,Hybrid,-0.070300393,3.795573823,34.13134522,0
Pakistan,South Asia,2023-01,0.16524005,0.787528522,6.062609322,6.007179492,122.9426855,16.56477453,5.710331644,52.99677545,0,26.8606885,0,28.82910785,7,7,2021,25.98771278,0,0,Democracy,0.579347228,7.97003345,67.97033018,0
Pakistan,South Asia,2023-02,0.729819362,0.403214821,12.95960444,8.816519392,139.9241449,82.66459033,0.841658083,24.23554594,3,207.9521062,0,76.08606751,2,11,0,34.75693878,1,0,Hybrid,0.790825422,3.766229103,54.95513808,0
Pakistan,South Asia,2023-03,-0.290441482,8.654800979,8.220725855,6.22940508,146.8255249,54.37222973,2.176477383,39.09058441,4,11.80529344,0,43.82208265,9,11,2014,36.18373072,0,0,Democracy,-0.144353087,6.793484864,83.67370067,1
Pakistan,South Asia,2023-04,-0.549228139,6.261139544,1.822948588,2.710658115,67.41249771,79.896458,1.026985,64.10446933,4,134.8945803,0,44.04636858,5,8,2022,14.01578832,1,0,Authoritarian,0.603494834,3.131515286,73.1721011,0
Pakistan,South Asia,2023-05,0.781821211,-5.467383414,9.300477303,3.034786524,114.905437,61.19902855,4.135506526,86.4182901,0,93.51320727,0,50.65010823,5,6,2021,14.54125327,0,0,Hybrid,-0.132129501,3.937758123,55.52414854,0
Pakistan,South Asia,2023-06,0.658143036,0.048030136,4.02358226,4.693409747,170.0606867,43.84857166,3.360226037,53.53303235,0,31.88564579,0,28.76185885,3,15,0,28.05928481,1,0,Hybrid,-0.225738982,1.300457767,47.66543799,0
Pakistan,South Asia,2023-07,-0.686659209,2.891702817,3.442073974,4.140706579,117.7771852,36.22551687,2.936373596,5.945127715,4,239.1169431,0,28.07538586,10,11,0,44.16802084,1,0,Hybrid,-0.350402169,7.085646939,87.86367295,1
Pakistan,South Asia,2023-08,-0.207584345,-0.998946653,12.60658101,3.936930622,106.8912846,98.12244716,4.255105417,57.16773011,0,90.20652223,0,80.30765401,8,8,2018,23.75755769,1,0,Authoritarian,-0.141357316,9.129578212,85.27958412,1
Pakistan,South Asia,2023-09,0.093469582,3.764253799,8.092139652,0.546589847,103.6968441,33.09885432,3.447404784,40.10915496,1,85.90837543,0,42.41115036,3,15,2022,9.487893755,0,0,Democracy,-0.718459084,4.484888477,63.84117594,0
Pakistan,South Asia,2023-10,0.313723183,1.476056163,1.42302396,11.44067252,115.2576627,66.99169062,0.781430034,100.4694445,4,107.0379363,0,79.45900359,3,10,2022,32.38405895,0,0,Hybrid,-0.094463741,2.075792089,51.43316509,0
Pakistan,South Asia,2023-11,0.499362246,-0.518318962,4.301425742,4.524767006,176.3634026,57.84005167,1.430957989,52.75525371,1,212.2447239,0,62.62675819,5,10,0,23.75370773,0,0,Authoritarian,-0.545997401,9.198815041,55.17446596,0
Pakistan,South Asia,2023-12,-0.559163835,5.79156152,3.698466187,1.960183189,101.7817652,33.06976311,0.987091956,43.32043834,0,332.3102095,0,38.51564851,9,7,2018,9.239466363,1,0,Hybrid,0.980748419,5.851341492,83.62143613,1
Pakistan,South Asia,2024-01,1.079717007,-0.613037989,12.88413681,13.79998232,115.4540684,47.22699256,1.972322825,35.91648872,3,154.2133173,0,55.97292148,0,16,2022,8.201986515,1,0,Authoritarian,0.038560165,3.855625995,43.86662403,0
Pakistan,South Asia,2024-02,-0.312836473,-0.198778114,11.15459669,3.03907099,173.0248391,69.55695129,0.614886301,25.86853152,2,55.44909517,0,46.29938239,4,9,0,28.35002892,0,0,Democracy,0.026283003,3.7571952,77.64224549,1
Pakistan,South Asia,2024-03,-0.701178652,5.59482811,3.139240335,5.928533674,118.4725668,51.38983225,3.342571832,16.10904538,0,164.3811505,0,33.09499723,8,7,2018,14.53096799,0,0,Authoritarian,-0.145191146,9.578150403,83.79066144,1
Pakistan,South Asia,2024-04,1.325423516,3.333567499,10.19542421,9.451519318,88.20543495,50.17545023,1.957271786,65.68776487,1,267.2363132,0,71.37648593,1,7,2021,22.22574387,1,0,Hybrid,0.295338712,1.798538815,37.72603874,0
Pakistan,South Asia,2024-05,0.484840341,2.142423513,5.750395013,1.118971897,150.9312518,32.10282501,1.904760971,40.73455882,1,129.2505123,0,20.76473113,2,11,2018,14.5877248,0,0,Democracy,0.360219397,1.70527973,51.20366719,0
Pakistan,South Asia,2024-06,0.435546319,-2.847929001,6.832426363,2.525614277,65.82274846,31.7871496,3.356970097,38.74000124,4,20.38345386,0,57.97743313,2,13,2014,21.86289601,0,0,Authoritarian,0.657859782,1.991741516,53.48798526,0
Pakistan,South Asia,2024-07,-0.888859698,1.452809038,5.20125751,14.09947576,109.3766053,47.36483624,2.797477003,44.36328521,5,75.38673228,0,20.2325404,3,3,2022,18.92667106,1,0,Authoritarian,-0.437479959,2.162805804,80.01870297,1
Pakistan,South Asia,2024-08,0.281192018,-2.85151567,15.1628062,7.385250841,104.2487892,35.31676268,1.553501796,28.37310134,3,96.61074732,0,57.69752873,3,5,2021,40.38653237,1,0,Authoritarian,-0.165902543,4.364442162,68.57152708,0
Pakistan,South Asia,2024-09,0.926257491,3.307842889,4.069987122,2.952235047,116.457282,67.55652062,3.790759312,39.44924819,5,435.0522328,0,33.0812737,1,8,0,24.59772624,0,0,Democracy,0.572365338,-0.620363606,38.35883472,0
Pakistan,South Asia,2024-10,-0.808188658,5.789853507,4.755761405,0.655361493,79.40486721,75.58079833,3.007349575,63.02039665,3,49.78054894,0,31.59588638,6,10,2021,7.233108248,0,0,Authoritarian,-0.491564342,6.279964193,83.87068685,1
Pakistan,South Asia,2024-11,-0.313728723,-9.509966645,4.701737959,10.94732986,106.4905915,33.97032156,2.601554725,28.83392383,1,194.5004443,0,56.90966244,9,14,2022,15.67929669,1,0,Democracy,0.395594066,8.207351172,79.91666001,1
Pakistan,South Asia,2024-12,-0.15404003,1.23422553,2.063370437,6.993039186,125.7273689,36.52104676,3.895097556,38.46044532,5,33.87723295,0,48.14289055,7,16,2014,11.93073464,1,0,Hybrid,-0.489179158,9.931156579,69.55684512,0
Pakistan,South Asia,2025-01,0.564759193,-2.68882531,6.720342907,8.900414568,111.2482481,65.42330814,1.985261954,16.85779953,5,31.96975712,0,54.05955589,1,10,0,5.756327592,1,0,Authoritarian,0.392069464,0.918773957,48.76922762,0
Pakistan,South Asia,2025-02,2.009491592,1.431961225,0.78170325,0.222200098,113.3879716,62.52793866,3.58822045,39.95928469,0,150.3780966,0,70.01655018,1,7,2018,9.667857404,1,0,Authoritarian,0.629107574,-1.135445154,12.74821207,0
Pakistan,South Asia,2025-03,-1.13936096,-0.157991236,6.533510534,6.20911593,139.3370208,68.81078387,3.312620306,61.37599207,0,179.59987,0,48.76193539,10,11,0,29.4890001,1,0,Democracy,0.411873235,11.23979695,100.6274318,0
Pakistan,South Asia,2025-04,1.974078688,6.361520711,7.886316297,4.080141429,101.9607729,52.77712065,3.831498867,59.95227622,1,65.41412807,0,47.80963709,1,8,0,31.64554564,1,0,Authoritarian,0.650603125,-0.182609278,21.9820058,0
Pakistan,South Asia,2025-05,-1.112074818,-3.590668121,0.142579557,9.152469734,120.8453206,64.09967557,3.006550487,43.28113089,4,68.01627847,0,60.9504638,9,14,2021,45.76783636,1,0,Hybrid,0.952965552,10.42496353,90.41259184,1
Pakistan,South Asia,2025-06,-0.338256644,3.751649067,12.07254006,11.13641878,82.31935449,38.86564204,3.428761259,59.26158989,3,116.9923213,0,23.68580234,7,11,0,34.7586783,0,0,Authoritarian,-0.192486779,5.040622921,85.25218096,0
Israel,Middle East,2020-01,0.589200132,-1.495600861,0.211841595,0.402503373,139.5269745,50.41124941,2.536582429,13.37109965,1,147.1589036,0,82.54895021,5,11,2021,28.61097854,1,0,Hybrid,0.484915128,5.461423498,48.47020727,0
Israel,Middle East,2020-02,-0.589253731,2.701595303,0.267008591,10.65996353,135.6329584,46.61451123,4.352362546,19.12138432,1,140.6950497,0,66.46269499,10,12,2022,24.0209121,0,0,Authoritarian,-0.509419813,11.04841322,82.10548493,0
Israel,Middle East,2020-03,-0.578212098,2.861817542,7.475704897,9.774862023,105.0430166,32.62464911,3.613460166,39.18740267,5,110.7706304,0,75.03692938,4,2,2018,13.68567434,0,0,Democracy,0.618946419,2.901459328,78.53508784,1
Israel,Middle East,2020-04,-0.02412911,7.309372199,8.553003452,10.99387216,171.0297626,59.58500192,3.143100208,15.04267354,2,19.9593129,0,78.36241955,4,7,0,13.7940164,0,0,Hybrid,-0.51534854,4.800578993,68.74618635,0
Israel,Middle East,2020-05,-1.10128649,1.772986782,9.66075613,12.15020528,103.5404321,38.10992608,3.478140576,25.56928186,1,21.65158684,0,62.67064864,12,6,2014,32.27870918,1,0,Democracy,-0.430257586,12.28303555,107.6186372,1
Israel,Middle East,2020-06,-0.011532641,-0.54378011,3.143814116,2.490496862,99.09146743,56.37711169,2.999550601,41.3157807,4,114.6891685,0,33.90569588,4,12,2014,27.22261733,1,0,Democracy,0.833957498,3.388735115,62.00322976,0
Israel,Middle East,2020-07,1.034360098,-0.782119017,10.80750047,11.15373449,104.1431321,72.57694975,2.766393039,45.04997527,4,120.766556,0,36.40802762,0,11,2018,47.40545785,0,0,Hybrid,-0.822863652,-2.089943132,42.28179861,0
Israel,Middle East,2020-08,-0.881960764,2.182356118,1.21357393,13.70514342,122.0319292,73.57686888,2.564922758,32.20810286,2,56.89208724,0,71.78268777,12,9,2014,23.07607559,1,0,Authoritarian,0.045394529,13.08332805,93.095504,0
Israel,Middle East,2020-09,-0.906106531,2.196380151,6.562766321,12.39318419,67.43762946,76.89868552,1.988124021,37.38700391,0,204.6678208,0,32.75866801,9,7,2014,7.962897403,1,0,Hybrid,0.170440659,8.450268874,93.9974502,0
Israel,Middle East,2020-10,0.474710977,1.457042402,4.732184143,8.493631896,115.1199303,35.47885407,3.341344259,102.6316311,3,136.1252553,0,35.23917517,3,12,2022,9.135324143,1,0,Hybrid,-0.278423198,5.536270986,52.18440142,0
Israel,Middle East,2020-11,-1.068520754,5.368494336,7.727070908,12.45214295,101.4859055,0.112919986,4.146366075,32.84043325,2,18.20256038,0,72.44845761,5,8,2018,8.452731737,1,0,Authoritarian,-0.009656816,2.445900731,90.64290017,1
Israel,Middle East,2020-12,-1.497232394,0.930808978,9.632558112,11.86141883,121.2299484,46.14092021,1.729993232,67.16583855,1,7.504404904,0,78.88196744,11,7,2021,8.638106074,0,0,Hybrid,0.717502518,13.10451187,113.5037176,1
Israel,Middle East,2021-01,1.617044925,0.673313222,2.147876004,9.375884098,75.32971945,107.8331739,3.793946533,32.59231944,1,33.91755064,0,45.31014555,0,9,2021,38.30672272,1,0,Authoritarian,0.875051974,0.862466752,20.23655271,0
Israel,Middle East,2021-02,-0.299617449,3.154899248,14.42611756,9.194266692,148.0234128,81.39257174,2.932553441,69.84029388,0,109.9613969,0,68.9412877,7,10,2018,28.98637527,1,0,Democracy,0.182485812,8.315178519,87.30369005,0
Israel,Middle East,2021-03,-0.328440737,1.89630728,5.320543072,9.622870402,178.640604,21.99857531,2.896187516,10.48848787,5,38.34764713,0,32.41167583,13,5,2021,46.58665771,0,0,Authoritarian,0.148856966,16.75034017,88.95346643,1
Israel,Middle East,2021-04,0.472748973,-2.221145593,7.0898556,0.824252322,129.2865172,32.38479618,4.089099003,2.092640634,4,50.31006217,0,36.35393303,3,8,2022,34.30365387,1,0,Democracy,-0.836276988,2.455078036,55.05284725,0
Israel,Middle East,2021-05,-1.006578566,1.400376477,2.36144273,1.26942245,60.22955186,52.55768334,1.74036666,23.50658636,2,158.5506935,0,62.03372896,9,10,2021,31.48365566,0,0,Authoritarian,-0.88057819,13.20408951,90.9653026,0
Israel,Middle East,2021-06,-0.133224753,2.139738744,3.942584774,9.811684254,148.2651575,47.91954392,2.903135164,54.32821499,3,245.4353237,0,48.5547127,4,12,2018,34.08136329,0,0,Democracy,0.777768548,4.369679529,65.39559678,0
Israel,Middle East,2021-07,1.356909628,3.193657787,12.69205158,8.403715389,96.09937593,7.558478952,3.806170011,9.386835163,1,6.13008506,0,27.56618533,2,7,0,26.11770252,1,0,Hybrid,0.724808705,2.552747446,42.09226933,0
Israel,Middle East,2021-08,-1.592482972,-0.600653755,12.59710894,5.881244839,132.1804549,65.34614725,3.144253522,48.26959516,1,158.1157451,0,38.20345837,13,8,2018,13.97481517,1,0,Democracy,0.138133996,15.52942868,122.9661902,1
Israel,Middle East,2021-09,-1.544398179,2.361075324,0.794464384,1.6730921,148.8601197,58.74185369,2.977041653,35.48333802,0,11.66397058,0,23.69859623,11,16,2022,23.06495972,1,0,Hybrid,0.830352674,12.6697333,103.8413208,1
Israel,Middle East,2021-10,-1.603216847,3.389904531,3.074419147,4.667809516,113.102607,25.51195586,3.566540987,23.78827,2,37.87625852,0,42.52255768,12,11,2018,45.31094859,0,0,Authoritarian,-0.453837099,12.61545228,109.7536399,1
Israel,Middle East,2021-11,0.878734278,1.650285961,1.721366605,6.856675765,95.5844921,53.20537715,2.576166462,20.85972107,2,195.0975543,0,69.48772765,4,8,2021,45.16703554,0,0,Authoritarian,-0.893172474,4.795849693,42.49095437,0
Israel,Middle East,2021-12,-0.506364069,-0.36818643,6.644009961,0.720616191,99.64907192,43.53462451,1.660736664,62.32841481,0,6.038998743,0,27.0304229,7,10,2014,11.41503157,0,0,Authoritarian,0.46242764,7.353524207,82.10009333,1
Israel,Middle East,2022-01,-0.842439582,-0.976126076,7.874126705,7.530399837,106.395237,64.9218763,3.500270522,45.57466347,0,78.51711876,0,40.32266043,5,9,2021,22.23795542,1,0,Hybrid,-0.273742579,2.578514747,86.29774368,1
Israel,Middle East,2022-02,-0.273021217,4.001196418,4.497775311,0.18022563,110.9171998,55.93145353,3.533695248,77.32381557,1,232.6926692,0,44.16719443,2,7,0,30.10553505,0,0,Democracy,-0.721881748,1.161830296,64.85775472,0
Israel,Middle East,2022-03,0.391702906,-0.486138945,1.077669646,3.563290344,128.8452546,63.02819724,2.693895073,64.19575984,2,120.3094109,0,64.76090384,2,8,2021,31.91634794,1,0,Hybrid,0.961686736,4.849437661,47.45914546,0
Israel,Middle East,2022-04,1.243875041,-0.717189138,1.849419638,7.3018109,97.15203612,68.45532364,4.005513478,36.62845158,1,95.79313137,0,51.76590095,2,8,0,35.39550281,0,0,Hybrid,0.851088652,4.048292746,31.34180275,0
Israel,Middle East,2022-05,1.345482968,5.814000319,2.757214384,6.461813862,100.48364,44.7295816,1.613231789,37.2116596,3,13.78278715,0,82.59200698,1,9,2022,9.449286299,1,0,Hybrid,-0.401306447,1.503578782,28.3989979,0
Israel,Middle East,2022-06,0.116168285,-5.925865776,8.006907231,9.416330492,87.74512409,78.16290469,2.825779498,1.128381297,4,6.340912934,0,25.27720616,7,11,2014,46.91346475,0,0,Hybrid,-0.475079377,8.024588621,71.28492298,0
Israel,Middle East,2022-07,0.978720715,2.487317775,8.036093041,11.20494861,108.3522701,22.20102143,2.03212811,44.7210995,3,180.3570505,0,57.48945508,2,6,2021,16.23561746,1,0,Democracy,0.886468567,-2.179099386,44.06889734,0
Israel,Middle East,2022-08,0.948246464,2.832273727,11.57803506,5.636499053,94.89320805,49.46758095,4.866930928,30.19232427,0,90.90579914,0,42.1595666,2,10,0,26.9798363,0,0,Hybrid,0.242400289,3.487431641,48.92871279,0
Israel,Middle East,2022-09,-1.230859231,0.126572471,2.272887006,10.71765045,103.853605,25.80534587,3.667543311,91.83830615,1,61.98099599,0,24.74881199,12,10,0,27.91452134,0,0,Authoritarian,0.730381622,11.77506444,101.344649,1
Israel,Middle East,2022-10,1.719144334,2.45196178,8.687970081,12.39883598,103.1978427,27.04418456,0.999667724,37.36471856,4,132.7806957,0,76.53495692,1,9,2022,20.46681915,0,0,Hybrid,-0.799543487,-0.062822802,28.04267741,0
Israel,Middle East,2022-11,-0.824133484,1.114831431,10.68102869,4.148574857,127.8205559,61.4753422,4.397844307,69.77932612,3,153.9484306,0,54.16072856,7,8,2022,44.27583463,1,0,Hybrid,0.029959621,6.213154117,93.2999041,1
Israel,Middle East,2022-12,-0.32218245,1.351995735,3.912269669,7.335860599,115.7205158,48.67775212,1.290773601,49.7924504,3,105.0677384,0,57.24458687,9,10,0,20.43014411,1,0,Authoritarian,-0.436851428,11.62388525,79.1383726,1
Israel,Middle East,2023-01,0.436983644,3.575536945,10.00622227,3.321141336,90.62327298,69.60448507,2.331565067,5.116062054,4,79.67257425,0,81.76846326,7,8,2022,45.13121987,1,0,Democracy,-0.568450007,8.773158986,67.26779384,0
Israel,Middle East,2023-02,-0.068909976,2.972422913,5.191866258,8.0071767,89.72231277,43.79462617,3.19791241,15.85412308,0,125.7373651,0,38.34485875,3,13,2021,37.81698826,0,0,Authoritarian,0.306977864,1.468280715,63.60843904,0
Israel,Middle East,2023-03,0.536389219,-0.937756999,2.355735824,5.955283538,96.48282788,41.73754228,3.479179159,43.62560431,1,37.71372468,0,32.79276371,4,11,2022,23.12391284,0,0,Authoritarian,0.390814297,3.639126059,50.09909861,0
Israel,Middle East,2023-04,-0.835870256,-0.799357266,0.520645946,8.693891185,113.8270418,11.48044363,4.787239965,29.15023844,1,41.14030971,0,69.95738621,8,11,2021,41.63233669,0,0,Democracy,-0.988811688,9.532853424,83.34218025,0
Israel,Middle East,2023-05,0.087106219,-0.017180753,0.96107864,7.345999155,80.82601572,58.14180767,4.953059696,15.12859119,0,123.1674774,0,82.13100922,8,10,2014,15.77699216,1,0,Hybrid,0.973593188,8.641279556,65.41116998,0
Israel,Middle East,2023-06,-0.740425981,1.623618383,4.072381478,0.651030336,111.7149724,58.96794033,1.895641621,38.25631832,3,35.8777077,0,38.05826716,14,11,2018,7.328546585,1,0,Hybrid,-0.789332212,15.9148399,97.69537739,1
Israel,Middle East,2023-07,-0.448908387,0.276539884,3.969448215,9.486810342,132.7378391,46.2533938,4.391457967,34.69389225,1,121.1124534,0,61.21197552,8,14,2014,31.71436608,1,0,Hybrid,0.341326632,8.766328046,79.7415056,1
Israel,Middle East,2023-08,0.609238831,5.530938091,4.340675691,3.692840146,127.3856032,53.71433379,3.04562933,35.7545007,5,5.303405313,0,50.82041134,4,10,2021,11.9553803,0,0,Hybrid,-0.450061267,7.535463625,51.02403421,0
Israel,Middle East,2023-09,-1.033692055,10.20373073,5.61086115,2.508477925,134.0958441,68.68132213,3.340622328,91.91800878,4,252.3981624,0,69.16156612,10,13,2022,9.58507907,1,0,Democracy,0.206615757,8.619718325,97.40687448,1
Israel,Middle East,2023-10,0.636908079,1.914257745,3.624373608,4.395546915,139.4295568,28.60672748,2.218186137,43.03298081,4,93.75495548,0,71.49445257,2,9,2014,9.087718148,1,0,Hybrid,-0.520780336,1.146857494,45.61108675,0
Israel,Middle East,2023-11,-0.506333563,2.876446526,10.97807582,7.120943784,127.3042207,52.29690181,3.868798338,40.57760865,2,41.07029505,0,58.29256235,5,10,0,24.97157334,0,0,Democracy,0.358394911,4.859627488,83.30036223,1
Israel,Middle East,2023-12,-0.314250621,-3.720390544,10.6130908,11.64263013,131.6158128,48.59155803,2.373176842,79.77902692,3,95.46605454,0,40.60144376,5,11,2022,37.3995154,1,0,Hybrid,-0.786976726,4.667107981,79.02072138,1
Israel,Middle East,2024-01,1.457697835,3.311508204,6.64616216,4.713731617,99.36613581,36.74787761,3.409190037,34.11709717,1,30.67789092,0,57.49993901,0,9,2021,6.181556846,0,0,Hybrid,0.391776715,-1.385162355,28.82143789,0
Israel,Middle East,2024-02,0.953153622,0.135933079,2.545295992,14.45405721,156.9286497,64.14080845,2.624588762,33.57677419,1,163.2959996,0,67.22952138,2,10,2021,24.66851372,1,0,Hybrid,0.128883683,2.109673883,37.99128275,0
Israel,Middle East,2024-03,1.848040192,0.788889698,10.95355423,9.31659614,60.22303587,29.60397333,3.979259744,33.75861154,5,0.134733889,0,69.67433145,1,11,2014,14.06813564,0,0,Democracy,-0.892275771,1.084026459,28.18346124,0
Israel,Middle East,2024-04,-0.102677169,-0.492357889,2.285636552,4.694449928,165.0186517,36.75529799,3.771251414,28.38091905,2,104.7400084,0,27.21840888,8,12,0,15.64131728,1,0,Hybrid,-0.150877524,7.396840384,70.79630724,0
Israel,Middle East,2024-05,0.888956863,-2.641256838,3.247930064,6.406400053,163.1269352,84.752654,3.60790396,24.93318899,5,62.75013863,0,27.38104535,1,5,2021,32.35870254,0,0,Authoritarian,0.70447305,-0.892838295,38.11837882,0
Israel,Middle East,2024-06,0.470013661,0.668529561,6.516909981,0.257815946,91.62523831,49.21237404,3.932753096,82.0571024,0,76.83790464,0,70.87257572,4,14,2014,33.2682172,0,0,Authoritarian,-0.537648234,-0.05111239,56.42001875,0
Israel,Middle East,2024-07,1.149487364,4.62981764,1.871708589,4.752857707,151.3086591,72.72911149,3.103117926,28.71386524,0,12.77095302,0,77.87043965,3,10,0,42.03930111,0,0,Democracy,0.278289476,1.898549435,35.25630303,0
Israel,Middle East,2024-08,0.807806459,2.674883455,5.805045318,7.283095707,95.59204607,68.11853666,3.412744623,98.26623284,0,80.27141872,0,20.32321155,3,12,0,26.00218951,0,0,Authoritarian,-0.327783022,2.951663585,46.80992521,0
Israel,Middle East,2024-09,-0.643583819,2.274392201,5.30516458,4.374689557,134.2805372,96.00441947,2.174556105,49.79575025,4,30.59840873,0,83.05498023,6,13,0,31.81133896,1,0,Authoritarian,0.122220218,5.559892985,81.23787388,0
Israel,Middle East,2024-10,1.304834763,2.561552082,6.675881207,4.917493014,109.8368269,47.73029218,4.285743102,0.270717887,5,72.45285202,0,41.4312914,2,9,0,35.22393147,0,0,Hybrid,-0.568029449,2.776849227,35.91436218,0
Israel,Middle East,2024-11,0.84088428,4.613105706,12.59739485,4.919279959,162.6448358,23.79619839,2.794912307,46.87760723,1,45.61289135,0,48.00983668,4,17,2018,31.52774229,0,0,Hybrid,0.251334361,7.807470448,56.29918823,0
Israel,Middle East,2024-12,-0.245995338,0.817569202,8.233518054,0.418249428,118.3715416,58.96635125,1.679531869,49.64506938,3,116.8482031,0,65.5398982,7,11,0,49.3535129,1,0,Authoritarian,0.913127857,3.764541882,78.80012843,1
Israel,Middle East,2025-01,-0.750626822,0.793771222,4.502252944,7.458505416,133.927449,28.16941782,2.564893149,55.61037847,1,49.46673265,0,45.58255831,7,10,2014,39.8672495,0,0,Hybrid,-0.844353071,8.227794314,84.41523997,1
Israel,Middle East,2025-02,-1.185318442,1.295410197,5.955892665,4.402767603,72.15208252,90.83422983,3.360964097,58.79520164,0,97.99958635,0,63.124791,13,9,0,5.167224512,1,0,Authoritarian,0.076400783,13.33171805,106.85344,1
Israel,Middle East,2025-03,2.18557774,-2.073891031,8.610253671,6.709669954,127.8682367,24.25667702,2.262481664,49.00878689,3,148.7218912,0,33.9075125,0,20,2018,5.059158504,1,0,Democracy,0.561948801,0.670634513,16.6207496,0
Israel,Middle East,2025-04,0.169428084,-2.623865983,5.763648104,8.480496204,80.278002,57.98377434,2.977590552,55.31000402,1,79.11684593,0,28.40976052,5,10,0,5.273938894,0,0,Hybrid,0.996613861,3.202536515,63.52781605,0
Israel,Middle East,2025-05,-1.089342638,-3.064102976,11.54222301,3.597008277,133.0630192,36.9372522,1.981194802,19.63285867,5,109.2916369,0,69.18496526,6,9,2022,18.15499901,1,0,Democracy,0.363029071,3.682041099,97.63752036,1
Israel,Middle East,2025-06,-1.165166616,0.550480115,2.947934271,0.768177,134.7929432,61.38748314,2.383151409,12.47112147,5,136.8097453,0,39.44346922,6,11,2021,37.30907903,1,0,Hybrid,-0.387883094,6.420457183,88.84085344,1
Iran,Middle East,2020-01,1.234411732,-2.933812205,11.03550987,5.161967238,115.6701548,34.96934283,1.589626946,20.65989586,2,225.0119244,0,48.12176124,1,9,2022,42.89945361,0,0,Hybrid,-0.191959794,1.162752064,40.55437721,0
Iran,Middle East,2020-02,0.045960936,-1.597612975,4.787084819,7.790785066,133.6114967,28.11011278,2.859724414,31.6121042,4,99.89524687,0,54.91017015,1,14,2022,8.540764562,0,0,Authoritarian,0.891688818,0.154434559,56.82528306,0
Iran,Middle East,2020-03,-0.707972947,3.909659621,1.892429438,15.2904369,146.5454161,78.28058271,3.21833875,64.19829872,1,110.0144314,0,63.72631422,7,13,2014,17.83215633,0,0,Hybrid,-0.738272948,3.472755672,80.43037427,1
Iran,Middle East,2020-04,0.600017261,-0.348574008,16.04825068,4.980331123,98.14631653,53.10734906,4.07389417,30.68163031,5,34.66455367,0,33.55429012,3,11,2014,33.15003979,1,0,Democracy,-0.449651946,1.307920655,63.2575556,0
Iran,Middle East,2020-05,1.532115396,9.414423637,5.267753217,1.790849455,96.27223401,44.15530925,3.615436638,18.01753959,0,11.78218414,0,22.27386174,1,7,2014,49.38633058,1,0,Authoritarian,0.652829858,2.081261452,27.67899593,0
Iran,Middle East,2020-06,1.017564452,9.413299339,7.039631725,3.911828937,114.5802464,41.43098078,3.656888407,6.541915902,3,263.049749,0,33.99648429,4,9,2014,48.96674391,1,0,Democracy,-0.895924325,4.615470538,46.09626904,0
Iran,Middle East,2020-07,0.779933359,2.765714715,0.512054444,10.37299856,124.6458765,53.76983646,3.010041883,60.26459975,3,237.4130581,0,76.94213665,1,9,2021,9.83743867,0,0,Democracy,-0.681385035,-0.40792654,37.01579816,0
Iran,Middle East,2020-08,-1.510877958,1.067624267,5.567018235,7.947011686,145.9626817,42.42295799,4.388420869,56.25263667,3,63.13343785,0,84.17540884,10,11,2021,32.6783003,1,0,Democracy,0.671898222,11.49860461,106.8979811,1
Iran,Middle East,2020-09,-1.704621958,-0.775091942,5.584332371,4.140764879,132.0292889,30.24164333,1.967776618,43.44359735,0,51.81490268,0,74.42384084,7,11,2021,45.82028386,0,0,Hybrid,0.852377843,7.102085857,104.793638,1
Iran,Middle East,2020-10,0.457541934,-1.313355484,8.168738047,7.734166442,114.4356268,16.36062432,3.478037815,4.00979673,2,57.33935163,0,69.58417264,3,9,2021,21.73531998,0,0,Democracy,-0.725864115,2.092081135,56.65164698,0
Iran,Middle East,2020-11,0.987861582,-0.668475221,8.296020908,4.221239891,89.18598594,87.08866867,4.375459678,54.88647483,2,121.8907711,0,39.43918012,2,9,2018,32.58676654,1,0,Authoritarian,-0.314160683,2.351347425,44.19799344,0
Iran,Middle East,2020-12,-0.5452869,6.696231169,3.230426873,2.385789566,104.1701559,85.34478142,3.214588429,88.58958572,4,108.7002361,0,82.10192071,5,13,2021,24.57428806,0,0,Democracy,-0.883907326,3.907347471,74.78225025,0
Iran,Middle East,2021-01,-0.281203595,2.374320464,6.617095668,5.318861873,117.9631457,60.2951604,1.822514026,41.05727735,0,141.392118,0,84.93561501,7,8,2021,21.89737586,0,0,Authoritarian,-0.295049117,6.10398101,77.56458671,1
Iran,Middle East,2021-02,-0.431822549,2.678714266,0.436477025,10.47173529,90.76711837,46.99704336,1.267505405,30.16997491,0,40.99755443,0,54.94437094,6,10,2021,10.69963097,0,0,Hybrid,-0.321846303,3.585370669,71.16022342,0
Iran,Middle East,2021-03,-1.735158638,0.581300814,8.730445051,7.475892048,112.421204,71.40075518,3.236156722,83.41107012,2,126.8031942,0,44.12631784,6,9,2021,33.10633603,1,0,Authoritarian,-0.407810766,6.712825167,107.1797068,1
